연료원,발전기명,설비용량,시작일,시작시간,종료일,종료시간,bus_id
LNG,안양열병합2-2CC ST,161.0,2022-06-19,9:00,2022-06-19,14:00,
LNG,안양열병합2-2CC ST,161.0,2022-11-18,0:00,2022-11-28,0:00,
양수,양양#1,250.0,2022-02-12,9:00,2022-02-12,18:00,
양수,양양#1,250.0,2022-02-23,9:00,2022-02-24,12:00,
양수,양양#1,250.0,2022-03-10,9:00,2022-03-10,18:00,
양수,양양#1,250.0,2022-03-25,9:00,2022-03-25,18:00,
양수,양양#1,250.0,2022-05-06,11:00,2022-05-06,13:00,
양수,양양#1,250.0,2022-06-14,9:00,2022-06-14,18:00,
양수,양양#1,250.0,2022-06-28,0:00,2022-07-02,23:59,
양수,양양#1,250.0,2022-09-20,9:00,2022-09-22,18:00,
양수,양양#1,250.0,2022-11-09,9:00,2022-11-09,18:00,
양수,양양#1,250.0,2022-11-17,13:00,2022-11-17,15:00,
양수,양양#1,250.0,2022-11-30,9:00,2022-11-30,18:00,
양수,양양#1,250.0,2022-12-17,9:00,2022-12-17,18:00,
양수,양양#1,250.0,2022-12-24,9:00,2022-12-24,11:00,
양수,양양#2,250.0,2022-02-26,9:00,2022-02-26,18:00,
양수,양양#2,250.0,2022-03-14,9:00,2022-03-15,13:00,
양수,양양#2,250.0,2022-05-06,11:00,2022-05-06,13:00,
양수,양양#2,250.0,2022-05-11,9:00,2022-05-11,18:00,
양수,양양#2,250.0,2022-06-09,9:00,2022-06-09,20:00,
양수,양양#2,250.0,2022-06-28,0:00,2022-07-02,23:59,
양수,양양#2,250.0,2022-08-06,9:00,2022-08-07,23:59,
양수,양양#2,250.0,2022-09-15,9:00,2022-09-16,18:00,
양수,양양#2,250.0,2022-09-19,9:00,2022-09-23,18:00,
양수,양양#2,250.0,2022-11-17,13:00,2022-11-17,15:00,
양수,양양#2,250.0,2022-11-30,9:00,2022-11-30,18:00,
양수,양양#2,250.0,2022-12-03,9:00,2022-12-03,18:00,
양수,양양#2,250.0,2022-12-21,18:00,2022-12-21,22:00,
양수,양양#2,250.0,2022-12-24,11:00,2022-12-24,13:00,
양수,양양#3,250.0,2022-02-18,18:00,2022-02-19,18:00,
양수,양양#3,250.0,2022-03-02,9:00,2022-03-04,18:00,
양수,양양#3,250.0,2022-03-16,9:00,2022-03-17,13:00,
양수,양양#3,250.0,2022-04-16,9:00,2022-04-16,18:00,
양수,양양#3,250.0,2022-05-06,11:00,2022-05-06,13:00,
양수,양양#3,250.0,2022-05-07,9:00,2022-05-07,18:00,
양수,양양#3,250.0,2022-06-28,0:00,2022-07-02,23:59,
양수,양양#3,250.0,2022-07-16,9:00,2022-07-16,18:00,
양수,양양#3,250.0,2022-09-20,9:00,2022-09-22,18:00,
양수,양양#3,250.0,2022-11-01,0:00,2022-11-24,23:59,
양수,양양#3,250.0,2022-11-30,9:00,2022-11-30,18:00,
양수,양양#3,250.0,2022-12-24,9:00,2022-12-24,18:00,
양수,양양#4,250.0,2022-01-25,0:00,2022-03-10,23:59,
양수,양양#4,250.0,2022-05-03,9:00,2022-05-03,18:00,
양수,양양#4,250.0,2022-05-06,11:00,2022-05-06,13:00,
양수,양양#4,250.0,2022-05-17,9:00,2022-05-17,18:00,
양수,양양#4,250.0,2022-06-15,9:00,2022-06-16,13:00,
양수,양양#4,250.0,2022-06-28,0:00,2022-07-02,23:59,
양수,양양#4,250.0,2022-09-17,9:00,2022-09-18,18:00,
양수,양양#4,250.0,2022-09-20,9:00,2022-09-22,18:00,
양수,양양#4,250.0,2022-10-06,9:00,2022-10-06,18:00,
양수,양양#4,250.0,2022-11-04,9:00,2022-11-05,18:00,
양수,양양#4,250.0,2022-11-17,13:00,2022-11-17,15:00,
양수,양양#4,250.0,2022-11-30,9:00,2022-11-30,18:00,
양수,양양#4,250.0,2022-12-10,9:00,2022-12-10,18:00,
양수,양양#4,250.0,2022-12-24,14:00,2022-12-24,16:00,
LNG,양주GT#1,165.0,2022-06-18,9:00,2022-06-26,18:00,
LNG,양주GT#1,165.0,2022-08-20,9:00,2022-08-21,18:00,
LNG,양주GT#2,165.0,2022-06-05,9:00,2022-06-13,18:00,
LNG,양주GT#2,165.0,2022-10-01,9:00,2022-10-02,18:00,
Coal,여수#1,340.0,2022-04-17,0:00,2022-07-03,23:59,137.0
Coal,여수#1,340.0,2022-11-09,0:00,2022-11-30,23:59,137.0
Coal,여수#2,328.6,2022-03-12,0:00,2022-04-02,23:59,137.0
Coal,여수#2,328.6,2022-09-24,0:00,2022-10-05,23:59,137.0
LNG,영남파워GT#1,292.0,2022-03-30,0:00,2022-04-22,23:59,
LNG,영남파워GT#1,292.0,2022-06-28,0:00,2022-07-02,23:59,
LNG,영남파워ST#1,150.8,2022-03-30,0:00,2022-04-22,23:59,
LNG,영남파워ST#1,150.8,2022-06-28,0:00,2022-07-02,23:59,
LNG,영월GT#1,183.0,2022-05-12,0:00,2022-05-13,23:59,
LNG,영월GT#1,183.0,2022-06-25,9:00,2022-06-25,15:00,
LNG,영월GT#1,183.0,2022-10-12,0:00,2022-12-06,23:59,
LNG,영월GT#2,183.0,2022-05-12,0:00,2022-05-13,23:59,
LNG,영월GT#2,183.0,2022-06-18,9:00,2022-06-18,18:00,
LNG,영월GT#2,183.0,2022-10-19,00:00,2022-12-06,23:59,
LNG,영월GT#3,183.0,2022-05-12,0:00,2022-05-13,23:59,
LNG,영월GT#3,183.0,2022-10-19,00:00,2022-12-06,23:59,
LNG,영월ST#1,299.0,2022-05-12,0:00,2022-05-13,23:59,
LNG,영월ST#1,299.0,2022-10-19,00:00,2022-12-06,23:59,
Coal,영흥#1,800.0,2022-01-01,0:00,2022-12-31,23:59,40.0
Coal,영흥#1,800.0,2023-01-01,0:00,2023-02-14,23:59,40.0
Coal,영흥#2,800.0,2022-01-31,0:00,2022-12-31,23:59,40.0
Coal,영흥#2,800.0,2023-01-01,0:00,2023-04-24,23:59,40.0
Coal,영흥#3,870.0,2022-02-28,0:00,2022-03-07,20:00,40.0
Coal,영흥#3,870.0,2022-06-08,0:00,2022-06-21,23:59,40.0
Coal,영흥#3,870.0,2022-09-14,21:00,2022-09-18,7:00,40.0
Coal,영흥#4,870.0,2022-05-07,0:00,2022-05-20,23:59,40.0
Coal,영흥#4,870.0,2022-06-30,20:00,2022-07-04,8:00,40.0
Coal,영흥#4,870.0,2022-09-18,14:00,2022-09-19,2:00,40.0
Coal,영흥#4,870.0,2022-11-01,0:00,2022-12-31,23:59,40.0
Coal,영흥#4,870.0,2023-01-01,0:00,2023-02-24,23:59,40.0
Coal,영흥#5,870.0,2022-01-28,18:00,2022-01-30,23:59,40.0
Coal,영흥#5,870.0,2022-04-15,0:00,2022-04-28,23:59,40.0
Coal,영흥#5,870.0,2022-09-22,20:00,2022-09-26,13:00,40.0
Coal,영흥#6,870.0,2022-03-08,0:00,2022-04-06,23:59,40.0
양수,예천#1,400.0,2020-08-05,0:00,2023-03-01,0:00,
양수,예천#2,400.0,2020-08-05,0:00,2023-03-31,23:59,
LNG,오성GT#1,183.0,2022-01-22,6:00,2022-01-23,17:59,
LNG,오성GT#1,183.0,2022-03-06,6:00,2022-03-06,17:59,
LNG,오성GT#1,183.0,2022-03-19,0:00,2022-03-20,23:59,
LNG,오성GT#1,183.0,2022-03-26,2:00,2022-03-27,19:59,
LNG,오성GT#1,183.0,2022-04-08,0:00,2022-04-10,18:59,
LNG,오성GT#1,183.0,2022-04-23,0:00,2022-04-24,23:59,
LNG,오성GT#1,183.0,2022-04-28,0:00,2022-05-17,20:00,
LNG,오성GT#1,183.0,2022-05-28,6:00,2022-05-28,18:00,
LNG,오성GT#1,183.0,2022-06-25,0:00,2022-06-27,0:00,
LNG,오성GT#1,183.0,2022-07-16,0:00,2022-07-18,0:00,
LNG,오성GT#1,183.0,2022-08-20,0:00,2022-08-22,0:00,
LNG,오성GT#1,183.0,2022-09-17,0:00,2022-09-19,2:00,
LNG,오성GT#1,183.0,2022-10-01,0:00,2022-10-03,0:00,
LNG,오성GT#1,183.0,2022-10-15,0:00,2022-10-20,0:00,
LNG,오성GT#1,183.0,2022-10-29,0:00,2022-10-31,18:00,
LNG,오성GT#1,183.0,2022-12-17,7:00,2022-12-17,13:00,
LNG,오성GT#2,183.0,2022-02-12,2:00,2022-02-12,19:59,
LNG,오성GT#2,183.0,2022-04-09,0:00,2022-04-10,23:59,
LNG,오성GT#2,183.0,2022-04-16,0:00,2022-04-17,19:59,
LNG,오성GT#2,183.0,2022-05-05,0:00,2022-05-11,20:00,
LNG,오성GT#2,183.0,2022-05-18,0:00,2022-05-24,20:00,
LNG,오성GT#2,183.0,2022-06-08,0:00,2022-06-12,20:00,
LNG,오성GT#2,183.0,2022-07-02,0:00,2022-07-04,0:00,
LNG,오성GT#2,183.0,2022-07-23,0:00,2022-07-25,0:00,
LNG,오성GT#2,183.0,2022-07-30,0:00,2022-08-01,0:00,
LNG,오성GT#2,183.0,2022-08-27,0:00,2022-08-29,0:00,
LNG,오성GT#2,183.0,2022-09-09,0:00,2022-09-17,0:00,
LNG,오성GT#2,183.0,2022-10-08,0:00,2022-10-10,0:00,
LNG,오성GT#2,183.0,2022-10-15,0:00,2022-12-06,0:00,
LNG,오성GT#3,183.0,2022-03-19,0:00,2022-03-20,20:59,
LNG,오성GT#3,183.0,2022-04-02,0:00,2022-04-03,23:59,
LNG,오성GT#3,183.0,2022-04-22,0:00,2022-04-27,20:00,
LNG,오성GT#3,183.0,2022-06-18,0:00,2022-06-20,0:00,
LNG,오성GT#3,183.0,2022-06-22,0:00,2022-06-24,21:00,
LNG,오성GT#3,183.0,2022-07-09,0:00,2022-07-11,0:00,
LNG,오성GT#3,183.0,2022-08-13,2:00,2022-08-15,20:00,
LNG,오성GT#3,183.0,2022-09-24,0:00,2022-09-26,0:00,
LNG,오성GT#3,183.0,2022-10-15,0:00,2022-10-20,0:00,
LNG,오성GT#3,183.0,2022-10-22,00:00,2022-10-24,00:00,
LNG,오성ST#1,220.0,2022-10-15,0:00,2022-10-20,0:00,
LNG,오성ST#1,220.0,2022-10-29,0:00,2022-10-31,18:00,
수력,용담#1,11.1,2022-04-11,9:00,2022-06-10,18:00,
수력,용담#1,11.1,2022-11-01,9:00,2022-11-18,18:00,
수력,용담#2,11.1,2022-05-06,9:00,2022-05-06,18:00,
수력,용담#2,11.1,2022-11-01,9:00,2022-11-18,18:00,
LNG,울산GT#1,100.0,2022-10-17,00:00,2022-11-02,23:59,
LNG,울산GT#2,100.0,2022-10-17,00:00,2022-10-30,23:59,
LNG,울산GT#2,100.0,2022-10-31,0:00,2022-11-02,23:59,
LNG,울산GT#3,150.0,2022-05-02,0:00,2022-05-04,23:59,
LNG,울산GT#3,150.0,2022-05-14,0:00,2022-05-14,23:59,
LNG,울산GT#3,150.0,2022-06-30,8:00,2022-07-02,23:59,
LNG,울산GT#3,150.0,2022-07-16,7:00,2022-07-17,7:00,
LNG,울산GT#3,150.0,2022-10-07,8:00,2022-10-07,16:00,
LNG,울산GT#3,150.0,2022-11-18,9:00,2022-11-21,0:00,
LNG,울산GT#4,150.0,2022-05-02,0:00,2022-05-04,23:59,
LNG,울산GT#4,150.0,2022-06-30,8:00,2022-07-02,23:59,
LNG,울산GT#4,150.0,2022-07-16,7:00,2022-07-17,7:00,
LNG,울산GT#4,150.0,2022-09-16,0:00,2022-10-24,23:59,
LNG,울산GT#4,150.0,2022-11-11,0:00,2022-11-15,0:00,
LNG,울산GT#4,150.0,2022-11-18,9:00,2022-11-21,0:00,
LNG,울산GT#5,150.0,2022-05-02,0:00,2022-05-08,23:59,
LNG,울산GT#5,150.0,2022-06-30,8:00,2022-06-30,18:00,
LNG,울산GT#5,150.0,2022-11-14,9:00,2022-11-14,20:00,
LNG,울산GT#6,150.0,2022-05-02,0:00,2022-05-04,23:59,
LNG,울산GT#6,150.0,2022-06-30,8:00,2022-06-30,18:00,
LNG,울산GT#6,150.0,2022-11-14,0:00,2022-11-17,23:59,
LNG,울산GT#7,286.6,2022-05-07,0:00,2022-06-29,23:59,
LNG,울산GT#7,286.6,2022-08-12,18:00,2022-08-16,13:00,
LNG,울산GT#8,286.6,2022-05-07,0:00,2022-06-29,23:59,
LNG,울산GT#8,286.6,2022-08-12,18:00,2022-08-16,13:00,
LNG,울산ST#1,100.0,2022-10-17,00:00,2022-10-30,23:59,
LNG,울산ST#1,100.0,2022-10-31,0:00,2022-11-02,23:59,
LNG,울산ST#2,150.0,2022-05-02,0:00,2022-05-04,23:59,
LNG,울산ST#2,150.0,2022-06-30,8:00,2022-07-02,23:59,
LNG,울산ST#2,150.0,2022-07-16,7:00,2022-07-17,7:00,
LNG,울산ST#2,150.0,2022-10-07,8:00,2022-10-07,16:00,
LNG,울산ST#2,150.0,2022-11-18,9:00,2022-11-21,0:00,
LNG,울산ST#3,150.0,2022-05-02,0:00,2022-05-04,23:59,
LNG,울산ST#3,150.0,2022-06-30,8:00,2022-06-30,18:00,
LNG,울산ST#3,150.0,2022-11-14,9:00,2022-11-14,20:00,
LNG,울산ST#4,298.7,2022-05-07,0:00,2022-06-29,23:59,
LNG,울산ST#4,298.7,2022-08-12,18:00,2022-08-16,13:00,
Nuclear,월성#2,700.0,2021-12-10,0:00,2022-08-14,23:59,
Nuclear,월성#3,700.0,2022-08-24,0:00,2022-10-21,23:59,
LNG,위례GT#1,270.4,2022-01-29,0:00,2022-02-02,23:59,
LNG,위례GT#1,270.4,2022-04-09,0:00,2022-04-10,23:59,
LNG,위례GT#1,270.4,2022-05-16,0:00,2022-06-08,23:59,
LNG,위례GT#1,270.4,2022-06-11,0:00,2022-06-18,23:59,
LNG,위례GT#1,270.4,2022-09-17,0:00,2022-09-18,23:59,
LNG,위례GT#1,270.4,2022-09-21,7:00,2022-09-22,20:59,
LNG,위례GT#1,270.4,2022-10-01,0:00,2022-10-31,23:59,
LNG,위례GT#1,270.4,2022-11-04,0:00,2022-11-06,23:59,
LNG,위례ST#1,142.2,2022-01-29,0:00,2022-02-02,23:59,
LNG,위례ST#1,142.2,2022-04-09,0:00,2022-04-10,23:59,
LNG,위례ST#1,142.2,2022-05-16,0:00,2022-06-08,23:59,
LNG,위례ST#1,142.2,2022-06-11,0:00,2022-06-18,23:59,
LNG,위례ST#1,142.2,2022-09-17,0:00,2022-09-18,23:59,
LNG,위례ST#1,142.2,2022-09-21,7:00,2022-09-22,20:59,
LNG,위례ST#1,142.2,2022-10-01,0:00,2022-10-31,23:59,
LNG,위례ST#1,142.2,2022-11-04,0:00,2022-11-06,23:59,
LNG,율촌GT#1,206.0,2022-04-04,0:00,2022-04-20,23:59,
LNG,율촌GT#1,206.0,2022-10-31,0:00,2022-11-13,23:59,
LNG,율촌GT#2,206.0,2022-04-04,0:00,2022-04-20,23:59,
LNG,율촌GT#2,206.0,2022-10-31,0:00,2022-11-13,23:59,
LNG,율촌GT#2,206.0,2022-11-14,0:00,2022-11-28,7:00,
LNG,율촌GT#3,289.0,2022-02-06,0:00,2022-02-06,23:59,
LNG,율촌GT#3,289.0,2022-05-12,0:00,2022-05-27,23:59,
LNG,율촌GT#3,289.0,2022-10-10,8:00,2022-10-10,21:00,
LNG,율촌GT#4,289.0,2022-05-15,0:00,2022-05-24,23:59,
LNG,율촌GT#4,289.0,2022-10-10,8:00,2022-10-10,21:00,
LNG,율촌ST#1,197.0,2022-04-04,0:00,2022-05-03,23:59,
LNG,율촌ST#2,306.5,2022-05-15,0:00,2022-05-24,23:59,
LNG,율촌ST#2,306.5,2022-10-10,8:00,2022-10-10,21:00,
수력,의암#1,24.0,2022-03-15,9:00,2022-03-15,18:00,
수력,의암#1,24.0,2022-03-16,9:00,2022-03-16,18:00,
수력,의암#1,24.0,2022-03-17,9:00,2022-03-17,18:00,
수력,의암#1,24.0,2022-04-13,9:00,2022-04-13,18:00,
수력,의암#1,24.0,2022-04-14,9:00,2022-04-14,18:00,
수력,의암#1,24.0,2022-05-17,9:00,2022-05-17,15:00,
수력,의암#1,24.0,2022-09-26,8:00,2022-09-26,17:00,
수력,의암#1,24.0,2022-09-27,8:00,2022-09-27,17:00,
수력,의암#1,24.0,2022-09-28,8:00,2022-09-28,17:00,
수력,의암#1,24.0,2022-09-29,8:00,2022-09-29,17:00,
수력,의암#1,24.0,2022-09-30,8:00,2022-09-30,17:00,
수력,의암#1,24.0,2022-10-19,09:00,2022-10-19,18:00,
수력,의암#1,24.0,2022-11-10,9:00,2022-11-10,18:00,
수력,의암#1,24.0,2022-11-14,9:00,2022-11-14,18:00,
수력,의암#1,24.0,2022-12-03,9:00,2022-12-03,18:00,
수력,의암#1,24.0,2022-12-07,13:00,2022-12-07,14:00,
수력,의암#2,24.0,2022-03-16,9:00,2022-03-16,14:00,
수력,의암#2,24.0,2022-04-13,9:00,2022-04-13,18:00,
수력,의암#2,24.0,2022-04-14,9:00,2022-04-14,18:00,
수력,의암#2,24.0,2022-05-16,9:00,2022-05-16,15:00,
수력,의암#2,24.0,2022-09-26,8:00,2022-09-26,17:00,
수력,의암#2,24.0,2022-09-27,8:00,2022-09-27,17:00,
수력,의암#2,24.0,2022-09-28,8:00,2022-09-28,17:00,
수력,의암#2,24.0,2022-09-29,8:00,2022-09-29,17:00,
수력,의암#2,24.0,2022-09-30,8:00,2022-09-30,17:00,
수력,의암#2,24.0,2022-10-04,9:00,2022-11-19,18:00,
수력,의암#2,24.0,2022-12-07,14:00,2022-12-07,15:00,
수력,의암#2,24.0,2022-12-10,13:00,2022-12-11,0:00,
LNG,인천GT#1,160.7,2022-03-05,0:00,2022-03-06,18:00,
LNG,인천GT#1,160.7,2022-04-11,0:00,2022-04-22,23:59,
LNG,인천GT#1,160.7,2022-05-28,0:00,2022-06-20,23:59,
LNG,인천GT#1,160.7,2022-08-06,0:00,2022-08-08,6:00,
LNG,인천GT#1,160.7,2022-09-20,0:00,2022-10-09,23:59,
LNG,인천GT#2,160.7,2022-04-11,0:00,2022-07-10,23:59,
LNG,인천GT#2,160.7,2022-08-06,0:00,2022-08-08,6:00,
LNG,인천GT#2,160.7,2022-09-20,0:00,2022-10-09,23:59,
LNG,인천GT#2,160.7,2022-10-10,0:00,2022-10-16,23:59,
LNG,인천GT#2,160.7,2022-10-20,0:00,2022-10-26,23:59,
LNG,인천GT#2,160.7,2022-12-17,0:00,2022-12-18,23:59,
LNG,인천GT#3,164.0,2022-02-21,8:00,2022-02-25,18:00,
LNG,인천GT#3,164.0,2022-04-23,0:00,2022-04-24,23:59,
LNG,인천GT#3,164.0,2022-06-05,0:00,2022-06-18,23:59,
LNG,인천GT#3,164.0,2022-07-30,0:00,2022-08-05,23:59,
LNG,인천GT#3,164.0,2022-08-27,0:00,2022-08-28,23:59,
LNG,인천GT#3,164.0,2022-10-11,0:00,2022-10-28,23:59,
LNG,인천GT#3,164.0,2022-12-03,0:00,2022-12-04,23:59,
LNG,인천GT#4,164.0,2022-02-21,8:00,2022-02-25,18:00,
LNG,인천GT#4,164.0,2022-04-23,0:00,2022-04-24,23:59,
LNG,인천GT#4,164.0,2022-06-05,0:00,2022-06-18,23:59,
LNG,인천GT#4,164.0,2022-08-13,0:00,2022-08-14,23:59,
LNG,인천GT#4,164.0,2022-10-11,0:00,2022-10-28,23:59,
LNG,인천GT#4,164.0,2022-12-03,0:00,2022-12-04,23:59,
LNG,인천GT#5,150.0,2022-01-28,18:00,2022-02-03,5:00,
LNG,인천GT#5,150.0,2022-02-16,0:00,2022-02-20,23:59,
LNG,인천GT#5,150.0,2022-03-05,0:00,2022-03-21,23:59,
LNG,인천GT#5,150.0,2022-04-30,0:00,2022-05-09,23:59,
LNG,인천GT#5,150.0,2022-06-29,18:00,2022-07-04,13:00,
LNG,인천GT#5,150.0,2022-07-15,19:00,2022-07-18,4:59,
LNG,인천GT#5,150.0,2022-07-23,0:00,2022-07-24,23:59,
LNG,인천GT#5,150.0,2022-07-30,0:00,2022-07-31,23:59,
LNG,인천GT#5,150.0,2022-08-21,0:00,2022-08-25,23:59,
LNG,인천GT#5,150.0,2022-08-27,0:00,2022-08-30,23:59,
LNG,인천GT#5,150.0,2022-10-04,0:00,2022-12-25,23:59,
LNG,인천GT#6,150.0,2022-01-28,18:00,2022-02-03,5:00,
LNG,인천GT#6,150.0,2022-02-16,0:00,2022-02-20,23:59,
LNG,인천GT#6,150.0,2022-03-05,0:00,2022-03-21,23:59,
LNG,인천GT#6,150.0,2022-04-30,0:00,2022-05-09,23:59,
LNG,인천GT#6,150.0,2022-05-10,0:00,2022-07-18,4:59,
LNG,인천GT#6,150.0,2022-08-13,0:00,2022-08-14,23:59,
LNG,인천GT#6,150.0,2022-08-27,0:00,2022-08-30,23:59,
LNG,인천GT#6,150.0,2022-10-04,0:00,2022-11-28,23:59,
LNG,인천GT#6,150.0,2022-12-02,18:00,2022-12-03,15:00,
LNG,인천GT#6,150.0,2022-12-10,0:00,2022-12-10,23:59,
LNG,인천GT#6,150.0,2022-12-24,0:00,2022-12-25,23:59,
LNG,인천ST#1,182.1,2022-04-11,0:00,2022-04-22,23:59,
LNG,인천ST#1,182.1,2022-05-28,0:00,2022-06-20,23:59,
LNG,인천ST#1,182.1,2022-08-06,0:00,2022-08-08,6:00,
LNG,인천ST#1,182.1,2022-09-20,0:00,2022-10-09,23:59,
LNG,인천ST#2,180.0,2022-02-21,8:00,2022-02-25,18:00,
LNG,인천ST#2,180.0,2022-04-23,0:00,2022-04-24,23:59,
LNG,인천ST#2,180.0,2022-06-05,0:00,2022-06-18,23:59,
LNG,인천ST#2,180.0,2022-10-11,0:00,2022-10-28,23:59,
LNG,인천ST#2,180.0,2022-12-03,0:00,2022-12-04,23:59,
LNG,인천ST#3,150.0,2022-01-28,18:00,2022-02-03,5:00,
LNG,인천ST#3,150.0,2022-02-16,0:00,2022-02-20,23:59,
LNG,인천ST#3,150.0,2022-03-05,0:00,2022-03-21,23:59,
LNG,인천ST#3,150.0,2022-04-30,0:00,2022-05-09,23:59,
LNG,인천ST#3,150.0,2022-06-29,18:00,2022-07-04,13:00,
LNG,인천ST#3,150.0,2022-07-15,19:00,2022-07-18,4:59,
LNG,인천ST#3,150.0,2022-08-27,0:00,2022-08-30,23:59,
LNG,인천ST#3,150.0,2022-10-04,0:00,2022-11-28,23:59,
LNG,인천ST#3,150.0,2022-12-02,18:00,2022-12-03,15:00,
LNG,인천ST#3,150.0,2022-12-10,0:00,2022-12-10,23:59,
LNG,인천ST#3,150.0,2022-12-24,0:00,2022-12-25,23:59,
LNG,인천공항GT#1,47.0,2022-03-12,9:00,2022-03-13,19:59,
LNG,인천공항GT#1,47.0,2022-04-06,13:00,2022-04-07,17:59,
LNG,인천공항GT#1,47.0,2022-05-29,0:00,2022-06-01,16:59,
LNG,인천공항GT#1,47.0,2022-10-18,00:00,2022-10-18,23:59,
LNG,인천공항GT#1,47.0,2022-10-21,00:00,2022-11-01,20:00,
LNG,인천공항GT#1,47.0,2022-11-12,0:00,2022-11-13,20:00,
LNG,인천공항GT#1,47.0,2022-12-03,0:00,2022-12-04,0:00,
LNG,인천공항GT#1,47.0,2022-12-10,0:00,2022-12-11,0:00,
LNG,인천공항GT#2,47.0,2022-03-05,9:00,2022-03-05,19:59,
LNG,인천공항GT#2,47.0,2022-03-19,0:00,2022-03-20,19:59,
LNG,인천공항GT#2,47.0,2022-04-06,13:00,2022-04-07,17:59,
LNG,인천공항GT#2,47.0,2022-04-18,0:00,2022-06-16,23:59,
LNG,인천공항GT#2,47.0,2022-07-31,0:00,2022-07-31,20:00,
LNG,인천공항GT#2,47.0,2022-10-23,0:00,2022-10-23,20:00,
LNG,인천공항GT#2,47.0,2022-11-26,0:00,2022-11-27,0:00,
LNG,인천공항ST#1,33.0,2022-03-06,9:00,2022-03-06,19:59,
LNG,인천공항ST#1,33.0,2022-04-06,13:00,2022-04-07,17:59,
LNG,인천공항ST#1,33.0,2022-04-18,0:00,2022-06-16,23:59,
LNG,인천공항ST#1,33.0,2022-07-29,18:00,2022-07-31,23:59,
LNG,인천공항ST#1,33.0,2022-10-22,00:00,2022-10-28,20:00,
LNG,일산GT#1,100.0,2022-04-14,0:00,2022-05-27,23:59,
LNG,일산GT#1,100.0,2022-11-14,0:00,2022-11-18,23:59,
LNG,일산GT#2,100.0,2022-04-14,0:00,2022-05-27,23:59,
LNG,일산GT#3,100.0,2022-04-14,0:00,2022-05-27,23:59,
LNG,일산GT#3,100.0,2022-09-14,0:00,2022-09-16,23:59,
LNG,일산GT#4,100.0,2022-04-04,0:00,2022-05-27,23:59,
LNG,일산GT#5,100.0,2022-06-13,0:00,2022-06-17,23:59,
LNG,일산GT#6,100.0,2022-05-29,0:00,2022-06-03,23:59,
LNG,일산ST#1,200.0,2022-04-14,0:00,2022-05-27,23:59,
수력,임하#1,25.0,2022-04-04,9:00,2022-04-04,12:00,
수력,임하#1,25.0,2022-04-11,9:00,2022-04-11,12:00,
수력,임하#1,25.0,2022-05-31,10:00,2022-05-31,12:00,
수력,임하#1,25.0,2022-06-27,9:00,2022-06-28,18:00,
수력,임하#1,25.0,2022-10-25,10:00,2022-10-25,11:00,
수력,임하#1,25.0,2022-11-01,9:00,2022-11-01,18:00,
수력,임하#1,25.0,2022-11-02,9:00,2022-11-02,18:00,
수력,임하#1,25.0,2022-11-03,9:00,2022-11-03,18:00,
수력,임하#1,25.0,2022-11-09,9:00,2022-11-09,17:00,
수력,임하#1,25.0,2022-12-05,0:00,2022-12-06,23:59,
수력,임하#2,25.0,2022-03-14,9:00,2022-03-25,23:59,
수력,임하#2,25.0,2022-04-11,9:00,2022-04-11,12:00,
수력,임하#2,25.0,2022-05-31,10:00,2022-05-31,12:00,
수력,임하#2,25.0,2022-09-22,9:00,2022-09-23,18:00,
수력,임하#2,25.0,2022-11-01,9:00,2022-11-01,18:00,
수력,임하#2,25.0,2022-11-02,9:00,2022-11-02,18:00,
수력,임하#2,25.0,2022-11-03,9:00,2022-11-03,18:00,
수력,임하#2,25.0,2022-11-09,9:00,2022-11-09,17:00,
수력,임하#2,25.0,2022-11-24,0:00,2022-11-24,14:00,
수력,임하#2,25.0,2022-11-25,0:00,2022-11-25,10:00,
수력,임하#2,25.0,2022-12-07,0:00,2022-12-08,23:59,
Oil,제주기력#2,75.0,2022-03-03,0:00,2022-03-08,17:00,
Oil,제주기력#2,75.0,2022-05-28,0:00,2022-05-29,23:59,
Oil,제주기력#2,75.0,2022-08-28,0:00,2022-08-29,8:00,
Oil,제주기력#2,75.0,2022-09-19,0:00,2022-11-27,23:59,
바이오중유,제주기력#2,75.0,2022-10-22,4:00,2022-11-04,23:59,
Oil,제주기력#3,75.0,2022-01-21,0:00,2022-04-20,23:59,
Oil,제주기력#3,75.0,2022-07-10,0:00,2022-07-10,17:00,
Oil,제주기력#3,75.0,2022-07-31,0:00,2022-08-01,9:00,
Oil,제주기력#3,75.0,2022-11-29,8:00,2022-11-30,15:00,
Oil,제주내연#1,40.0,2022-02-07,0:00,2022-04-06,23:59,
Oil,제주내연#1,40.0,2022-05-02,0:00,2022-06-30,23:59,
Oil,제주내연#1,40.0,2022-11-05,0:00,2022-11-14,17:00,
Oil,제주내연#1,40.0,2022-12-16,7:00,2022-12-19,15:00,
Oil,제주내연#2,40.0,2022-02-19,10:00,2022-02-19,16:00,
Oil,제주내연#2,40.0,2022-04-21,0:00,2022-04-24,18:00,
Oil,제주내연#2,40.0,2022-09-13,0:00,2022-09-17,23:59,
Oil,제주내연#2,40.0,2022-11-16,9:00,2022-11-20,16:00,
LNG,제주복합GT#1,71.9,2022-04-25,0:00,2022-07-03,23:59,
LNG,제주복합GT#1,71.9,2022-08-06,0:00,2022-08-06,7:00,
LNG,제주복합GT#1,71.9,2022-11-13,0:00,2022-12-16,23:59,
