회원사,연료원,발전기명,설비용량,시작일,시작시간,종료일,종료시간,광역지역,세부지역
한국서부발전(주),LNG,서인천ST#7,75.0,2023-11-25,0:00,2023-11-30,0:00,인천,인천광역시 서구
한국서부발전(주),LNG,서인천ST#8,75.0,2023-06-09,0:00,2023-06-12,0:00,인천,인천광역시 서구
한국서부발전(주),LNG,서인천ST#8,75.0,2023-10-13,20:00,2023-10-20,23:59,인천,인천광역시 서구
한국서부발전(주),LNG,서인천ST#8,75.0,2023-11-24,12:00,2023-11-27,18:00,인천,인천광역시 서구
한국중부발전(주),LNG,세종GT#1,167.1,2023-01-07,9:00,2023-01-07,21:00,세종,세종특별자치시 세종특별자치시
한국중부발전(주),LNG,세종GT#1,167.1,2023-04-10,0:00,2023-04-13,23:59,세종,세종특별자치시 세종특별자치시
한국중부발전(주),LNG,세종GT#1,167.1,2023-06-10,0:00,2023-06-17,23:59,세종,세종특별자치시 세종특별자치시
한국중부발전(주),LNG,세종GT#1,167.1,2023-08-12,0:00,2023-08-15,23:59,세종,세종특별자치시 세종특별자치시
한국중부발전(주),LNG,세종GT#1,167.1,2023-10-27,20:00,2023-11-04,23:59,세종,세종특별자치시 세종특별자치시
한국중부발전(주),LNG,세종GT#1,167.1,2023-12-04,0:00,2023-12-05,23:59,세종,세종특별자치시 세종특별자치시
한국중부발전(주),LNG,세종GT#2,167.1,2023-04-10,0:00,2023-04-13,23:59,세종,세종특별자치시 세종특별자치시
한국중부발전(주),LNG,세종GT#2,167.1,2023-06-10,0:00,2023-06-17,23:59,세종,세종특별자치시 세종특별자치시
한국중부발전(주),LNG,세종GT#2,167.1,2023-08-12,0:00,2023-08-15,23:59,세종,세종특별자치시 세종특별자치시
한국중부발전(주),LNG,세종GT#2,167.1,2023-10-27,20:00,2023-11-04,23:59,세종,세종특별자치시 세종특별자치시
한국중부발전(주),LNG,세종GT#2,167.1,2023-12-04,0:00,2023-12-05,23:59,세종,세종특별자치시 세종특별자치시
한국중부발전(주),LNG,세종ST#1,196.2,2023-04-10,0:00,2023-04-13,23:59,세종,세종특별자치시 세종특별자치시
한국중부발전(주),LNG,세종ST#1,196.2,2023-06-10,0:00,2023-06-17,23:59,세종,세종특별자치시 세종특별자치시
한국중부발전(주),LNG,세종ST#1,196.2,2023-08-12,0:00,2023-08-15,23:59,세종,세종특별자치시 세종특별자치시
한국중부발전(주),LNG,세종ST#1,196.2,2023-10-27,20:00,2023-11-04,23:59,세종,세종특별자치시 세종특별자치시
한국중부발전(주),LNG,세종ST#1,196.2,2023-12-04,0:00,2023-12-05,23:59,세종,세종특별자치시 세종특별자치시
한국수자원공사,수력,소양강#1,100.0,2023-01-31,9:00,2023-02-04,18:00,강원,강원도 춘천시
한국수자원공사,수력,소양강#1,100.0,2023-03-06,9:00,2023-03-08,12:00,강원,강원도 춘천시
한국수자원공사,수력,소양강#1,100.0,2023-03-13,9:00,2023-05-16,18:00,강원,강원도 춘천시
한국수자원공사,수력,소양강#1,100.0,2023-05-20,7:00,2023-05-20,15:00,강원,강원도 춘천시
한국수자원공사,수력,소양강#1,100.0,2023-05-30,13:00,2023-05-30,16:00,강원,강원도 춘천시
한국수자원공사,수력,소양강#1,100.0,2023-05-31,13:00,2023-05-31,16:00,강원,강원도 춘천시
한국수자원공사,수력,소양강#1,100.0,2023-10-23,13:00,2023-10-23,18:00,강원,강원도 춘천시
한국수자원공사,수력,소양강#1,100.0,2023-10-30,6:00,2023-10-30,12:00,강원,강원도 춘천시
한국수자원공사,수력,소양강#1,100.0,2023-10-31,6:00,2023-10-31,12:00,강원,강원도 춘천시
한국수자원공사,수력,소양강#1,100.0,2023-11-01,6:00,2023-11-01,12:00,강원,강원도 춘천시
한국수자원공사,수력,소양강#1,100.0,2023-11-02,6:00,2023-11-02,12:00,강원,강원도 춘천시
한국수자원공사,수력,소양강#1,100.0,2023-11-03,6:00,2023-11-03,12:00,강원,강원도 춘천시
한국수자원공사,수력,소양강#1,100.0,2023-11-04,6:00,2023-11-04,12:00,강원,강원도 춘천시
한국수자원공사,수력,소양강#1,100.0,2023-11-05,6:00,2023-11-05,12:00,강원,강원도 춘천시
한국수자원공사,수력,소양강#1,100.0,2023-11-08,9:00,2023-11-08,10:00,강원,강원도 춘천시
한국수자원공사,수력,소양강#1,100.0,2023-11-08,17:00,2023-11-08,18:00,강원,강원도 춘천시
한국수자원공사,수력,소양강#1,100.0,2023-11-20,9:00,2023-12-01,18:00,강원,강원도 춘천시
한국수자원공사,수력,소양강#1,100.0,2023-12-11,9:00,2023-12-15,18:00,강원,강원도 춘천시
한국수자원공사,수력,소양강#2,100.0,2023-01-31,12:00,2023-01-31,14:00,강원,강원도 춘천시
한국수자원공사,수력,소양강#2,100.0,2023-03-08,13:00,2023-03-10,18:00,강원,강원도 춘천시
한국수자원공사,수력,소양강#2,100.0,2023-03-15,6:00,2023-03-15,14:00,강원,강원도 춘천시
한국수자원공사,수력,소양강#2,100.0,2023-03-16,6:00,2023-03-16,14:00,강원,강원도 춘천시
한국수자원공사,수력,소양강#2,100.0,2023-03-18,6:00,2023-03-18,14:00,강원,강원도 춘천시
한국수자원공사,수력,소양강#2,100.0,2023-03-21,10:00,2023-03-21,18:00,강원,강원도 춘천시
한국수자원공사,수력,소양강#2,100.0,2023-03-22,10:00,2023-03-22,18:00,강원,강원도 춘천시
한국수자원공사,수력,소양강#2,100.0,2023-05-20,7:00,2023-05-20,15:00,강원,강원도 춘천시
한국수자원공사,수력,소양강#2,100.0,2023-05-30,13:00,2023-05-30,16:00,강원,강원도 춘천시
한국수자원공사,수력,소양강#2,100.0,2023-05-31,13:00,2023-05-31,16:00,강원,강원도 춘천시
한국수자원공사,수력,소양강#2,100.0,2023-06-14,9:00,2023-06-14,13:00,강원,강원도 춘천시
한국수자원공사,수력,소양강#2,100.0,2023-10-24,9:00,2023-10-24,13:00,강원,강원도 춘천시
한국수자원공사,수력,소양강#2,100.0,2023-10-30,6:00,2023-10-30,12:00,강원,강원도 춘천시
한국수자원공사,수력,소양강#2,100.0,2023-10-31,6:00,2023-10-31,12:00,강원,강원도 춘천시
한국수자원공사,수력,소양강#2,100.0,2023-11-01,6:00,2023-11-01,12:00,강원,강원도 춘천시
한국수자원공사,수력,소양강#2,100.0,2023-11-02,6:00,2023-11-02,12:00,강원,강원도 춘천시
한국수자원공사,수력,소양강#2,100.0,2023-11-03,6:00,2023-11-03,12:00,강원,강원도 춘천시
한국수자원공사,수력,소양강#2,100.0,2023-11-04,6:00,2023-11-04,12:00,강원,강원도 춘천시
한국수자원공사,수력,소양강#2,100.0,2023-11-05,6:00,2023-11-05,12:00,강원,강원도 춘천시
한국수자원공사,수력,소양강#2,100.0,2023-11-08,9:00,2023-11-08,10:00,강원,강원도 춘천시
한국수자원공사,수력,소양강#2,100.0,2023-11-08,17:00,2023-11-08,18:00,강원,강원도 춘천시
한국수자원공사,수력,소양강#2,100.0,2023-11-09,9:00,2023-11-09,18:00,강원,강원도 춘천시
한국수자원공사,수력,소양강#2,100.0,2023-11-10,9:00,2023-11-10,18:00,강원,강원도 춘천시
한국수자원공사,수력,소양강#2,100.0,2023-11-13,9:00,2023-11-13,18:00,강원,강원도 춘천시
한국수자원공사,수력,소양강#2,100.0,2023-11-14,9:00,2023-11-14,18:00,강원,강원도 춘천시
한국수자원공사,수력,소양강#2,100.0,2023-11-15,9:00,2023-11-15,13:00,강원,강원도 춘천시
한국수자원공사,수력,소양강#2,100.0,2023-12-09,9:00,2023-12-10,18:00,강원,강원도 춘천시
인천종합에너지(주),LNG,송도GT#1,84.8,2023-01-15,8:00,2023-01-15,12:00,인천,인천광역시 송도구(인천광역시)
인천종합에너지(주),LNG,송도GT#1,84.8,2023-02-12,10:00,2023-02-12,13:00,인천,인천광역시 송도구(인천광역시)
인천종합에너지(주),LNG,송도GT#1,84.8,2023-03-18,9:00,2023-03-19,18:00,인천,인천광역시 송도구(인천광역시)
인천종합에너지(주),LNG,송도GT#1,84.8,2023-04-29,0:00,2023-05-17,17:00,인천,인천광역시 송도구(인천광역시)
인천종합에너지(주),LNG,송도GT#1,84.8,2023-06-24,8:00,2023-06-25,12:00,인천,인천광역시 송도구(인천광역시)
인천종합에너지(주),LNG,송도GT#1,84.8,2023-08-27,13:00,2023-08-27,20:00,인천,인천광역시 송도구(인천광역시)
인천종합에너지(주),LNG,송도GT#1,84.8,2023-10-03,0:00,2023-10-16,0:00,인천,인천광역시 송도구(인천광역시)
인천종합에너지(주),LNG,송도GT#1,84.8,2023-12-09,0:00,2023-12-09,12:00,인천,인천광역시 송도구(인천광역시)
인천종합에너지(주),LNG,송도GT#2,84.8,2023-04-29,0:00,2023-05-07,17:00,인천,인천광역시 송도구(인천광역시)
인천종합에너지(주),LNG,송도GT#2,84.8,2023-05-17,0:00,2023-05-27,0:00,인천,인천광역시 송도구(인천광역시)
인천종합에너지(주),LNG,송도GT#2,84.8,2023-08-20,8:00,2023-08-20,20:00,인천,인천광역시 송도구(인천광역시)
인천종합에너지(주),LNG,송도GT#2,84.8,2023-10-03,0:00,2023-10-16,0:00,인천,인천광역시 송도구(인천광역시)
인천종합에너지(주),LNG,송도ST#1,52.4,2023-04-29,0:00,2023-05-07,17:00,인천,인천광역시 송도구(인천광역시)
인천종합에너지(주),LNG,송도ST#1,52.4,2023-10-03,0:00,2023-10-16,0:00,인천,인천광역시 송도구(인천광역시)
수완에너지주식회사,LNG,수완GT#1,40.0,2023-04-24,10:00,2023-04-24,11:00,광주,광주광역시 광산구
수완에너지주식회사,LNG,수완GT#1,40.0,2023-05-24,2:00,2023-05-25,18:00,광주,광주광역시 광산구
수완에너지주식회사,LNG,수완GT#1,40.0,2023-09-17,9:00,2023-09-19,12:00,광주,광주광역시 광산구
수완에너지주식회사,LNG,수완GT#1,40.0,2023-10-01,0:00,2023-10-23,23:59,광주,광주광역시 광산구
수완에너지주식회사,LNG,수완GT#2,40.0,2023-04-28,10:00,2023-04-28,11:00,광주,광주광역시 광산구
수완에너지주식회사,LNG,수완GT#2,40.0,2023-05-25,2:00,2023-05-26,18:00,광주,광주광역시 광산구
수완에너지주식회사,LNG,수완GT#2,40.0,2023-09-18,6:00,2023-09-19,18:00,광주,광주광역시 광산구
수완에너지주식회사,LNG,수완GT#2,40.0,2023-10-22,0:00,2023-11-21,18:00,광주,광주광역시 광산구
수완에너지주식회사,LNG,수완ST#1,35.2,2023-05-02,10:00,2023-05-02,11:00,광주,광주광역시 광산구
수완에너지주식회사,LNG,수완ST#1,35.2,2023-05-25,8:00,2023-05-25,11:00,광주,광주광역시 광산구
수완에너지주식회사,LNG,수완ST#1,35.2,2023-09-18,6:00,2023-09-19,12:00,광주,광주광역시 광산구
수완에너지주식회사,LNG,수완ST#1,35.2,2023-10-28,0:00,2023-11-02,18:00,광주,광주광역시 광산구
한국지역난방공사,Oil,수원열병합#1,38.9,2022-11-16,11:00,2023-01-09,0:00,경기,경기도 수원시
한국지역난방공사,중유,수원열병합#1,38.9,2023-03-01,0:00,2023-03-03,11:00,경기,경기도 수원시
한국지역난방공사,Oil,수원열병합#1,38.9,2023-04-03,0:00,2023-04-05,11:00,경기,경기도 수원시
한국지역난방공사,Oil,수원열병합#1,38.9,2023-04-24,0:00,2023-06-10,0:00,경기,경기도 수원시
한국지역난방공사,중유,수원열병합#1,38.9,2023-04-24,0:00,2023-06-10,0:00,경기,경기도 수원시
한국지역난방공사,Oil,수원열병합#1,38.9,2023-10-23,0:00,2023-11-04,0:00,경기,경기도 수원시
한국지역난방공사,중유,수원열병합#1,38.9,2023-10-23,0:00,2023-11-04,0:00,경기,경기도 수원시
한국수력원자력(주),Nuclear,신고리#2,1000.0,2022-11-03,0:00,2022-12-18,10:21,부산,부산광역시 기장군(부산광역시)
한국중부발전(주),Coal,신보령#1,1019.0,2023-01-07,9:00,2023-01-07,21:00,충남,충청남도 보령시
한국중부발전(주),Coal,신보령#1,1019.0,2023-01-30,0:00,2023-02-03,23:59,충남,충청남도 보령시
한국중부발전(주),Coal,신보령#1,1019.0,2023-03-10,0:00,2023-05-28,23:59,충남,충청남도 보령시
한국중부발전(주),Coal,신보령#1,1019.0,2023-06-03,18:00,2023-06-11,23:59,충남,충청남도 보령시
한국중부발전(주),Coal,신보령#2,1019.0,2023-02-24,0:00,2023-03-09,23:59,충남,충청남도 보령시
한국중부발전(주),Coal,신보령#2,1019.0,2023-08-04,5:00,2023-08-06,18:00,충남,충청남도 보령시
한국중부발전(주),Coal,신서천#1,1018.0,2023-01-21,0:00,2023-02-12,23:59,충남,충청남도 서천군
한국중부발전(주),Coal,신서천#1,1018.0,2023-05-22,0:00,2023-06-11,23:59,충남,충청남도 서천군
한국중부발전(주),Coal,신서천#1,1018.0,2023-09-13,0:00,2023-10-12,23:59,충남,충청남도 서천군
한국중부발전(주),Coal,신서천#1,1018.0,2023-11-11,0:00,2023-12-10,23:59,충남,충청남도 서천군
한국수력원자력(주),Nuclear,신월성#1,1000.0,2022-11-28,0:00,2023-03-10,0:00,경북,경상북도 경주시
한국남부발전(주),LNG,신인천GT#1,150.0,2023-02-20,0:00,2023-02-21,0:00,인천,인천광역시 서구
한국남부발전(주),LNG,신인천GT#1,150.0,2023-03-06,0:00,2023-03-11,23:59,인천,인천광역시 서구
한국남부발전(주),LNG,신인천GT#1,150.0,2023-03-13,0:00,2023-03-14,0:00,인천,인천광역시 서구
한국남부발전(주),LNG,신인천GT#1,150.0,2023-03-20,0:00,2023-03-30,0:00,인천,인천광역시 서구
한국남부발전(주),LNG,신인천GT#1,150.0,2023-04-25,6:00,2023-04-25,15:00,인천,인천광역시 서구
한국남부발전(주),LNG,신인천GT#1,150.0,2023-04-26,6:00,2023-04-26,15:00,인천,인천광역시 서구
한국남부발전(주),LNG,신인천GT#1,150.0,2023-04-27,6:00,2023-04-27,15:00,인천,인천광역시 서구
한국남부발전(주),LNG,신인천GT#1,150.0,2023-04-28,6:00,2023-04-28,15:00,인천,인천광역시 서구
한국남부발전(주),LNG,신인천GT#1,150.0,2023-05-08,0:00,2023-05-13,0:00,인천,인천광역시 서구
한국남부발전(주),LNG,신인천GT#1,150.0,2023-06-15,0:00,2023-06-17,0:00,인천,인천광역시 서구
한국남부발전(주),LNG,신인천GT#1,150.0,2023-07-15,0:00,2023-07-16,0:00,인천,인천광역시 서구
한국남부발전(주),LNG,신인천GT#1,150.0,2023-09-07,0:00,2023-09-21,0:00,인천,인천광역시 서구
한국남부발전(주),LNG,신인천GT#1,150.0,2023-10-07,0:00,2023-10-08,23:59,인천,인천광역시 서구
한국남부발전(주),LNG,신인천GT#1,150.0,2023-10-10,0:00,2023-10-15,0:00,인천,인천광역시 서구
한국남부발전(주),LNG,신인천GT#1,150.0,2023-10-16,0:00,2023-10-23,0:00,인천,인천광역시 서구
한국남부발전(주),LNG,신인천GT#1,150.0,2023-11-16,0:00,2023-11-21,0:00,인천,인천광역시 서구
한국남부발전(주),LNG,신인천GT#2,150.0,2023-02-20,0:00,2023-02-21,0:00,인천,인천광역시 서구
한국남부발전(주),LNG,신인천GT#2,150.0,2023-03-06,0:00,2023-03-11,23:59,인천,인천광역시 서구
한국남부발전(주),LNG,신인천GT#2,150.0,2023-03-13,0:00,2023-03-14,0:00,인천,인천광역시 서구
한국남부발전(주),LNG,신인천GT#2,150.0,2023-03-20,0:00,2023-03-30,0:00,인천,인천광역시 서구
한국남부발전(주),LNG,신인천GT#2,150.0,2023-04-25,6:00,2023-04-25,15:00,인천,인천광역시 서구
한국남부발전(주),LNG,신인천GT#2,150.0,2023-04-26,6:00,2023-04-26,15:00,인천,인천광역시 서구
한국남부발전(주),LNG,신인천GT#2,150.0,2023-04-27,6:00,2023-04-27,15:00,인천,인천광역시 서구
한국남부발전(주),LNG,신인천GT#2,150.0,2023-04-28,6:00,2023-04-28,15:00,인천,인천광역시 서구
한국남부발전(주),LNG,신인천GT#2,150.0,2023-05-08,0:00,2023-05-13,0:00,인천,인천광역시 서구
한국남부발전(주),LNG,신인천GT#2,150.0,2023-06-15,0:00,2023-06-17,0:00,인천,인천광역시 서구
한국남부발전(주),LNG,신인천GT#2,150.0,2023-07-15,0:00,2023-07-16,0:00,인천,인천광역시 서구
한국남부발전(주),LNG,신인천GT#2,150.0,2023-09-07,0:00,2023-09-21,0:00,인천,인천광역시 서구
한국남부발전(주),LNG,신인천GT#2,150.0,2023-10-07,0:00,2023-10-08,23:59,인천,인천광역시 서구
한국남부발전(주),LNG,신인천GT#2,150.0,2023-10-10,0:00,2023-10-15,0:00,인천,인천광역시 서구
한국남부발전(주),LNG,신인천GT#2,150.0,2023-10-16,0:00,2023-10-23,0:00,인천,인천광역시 서구
한국남부발전(주),LNG,신인천GT#2,150.0,2023-11-04,0:00,2023-11-21,0:00,인천,인천광역시 서구
한국남부발전(주),LNG,신인천GT#3,150.0,2023-02-09,0:00,2023-04-20,0:00,인천,인천광역시 서구
한국남부발전(주),LNG,신인천GT#3,150.0,2023-04-25,6:00,2023-04-25,15:00,인천,인천광역시 서구
한국남부발전(주),LNG,신인천GT#3,150.0,2023-04-26,6:00,2023-04-26,15:00,인천,인천광역시 서구
한국남부발전(주),LNG,신인천GT#3,150.0,2023-04-27,6:00,2023-04-27,15:00,인천,인천광역시 서구
한국남부발전(주),LNG,신인천GT#3,150.0,2023-04-28,6:00,2023-04-28,15:00,인천,인천광역시 서구
한국남부발전(주),LNG,신인천GT#3,150.0,2023-05-06,0:00,2023-05-07,23:59,인천,인천광역시 서구
한국남부발전(주),LNG,신인천GT#3,150.0,2023-06-14,0:00,2023-06-19,23:59,인천,인천광역시 서구
한국남부발전(주),LNG,신인천GT#3,150.0,2023-07-31,0:00,2023-08-01,0:00,인천,인천광역시 서구
한국남부발전(주),LNG,신인천GT#3,150.0,2023-08-24,0:00,2023-08-28,0:00,인천,인천광역시 서구
한국남부발전(주),LNG,신인천GT#3,150.0,2023-09-24,0:00,2023-09-27,0:00,인천,인천광역시 서구
한국남부발전(주),LNG,신인천GT#3,150.0,2023-10-21,0:00,2023-10-24,6:00,인천,인천광역시 서구
한국남부발전(주),LNG,신인천GT#3,150.0,2023-11-02,0:00,2023-11-16,0:00,인천,인천광역시 서구
한국남부발전(주),LNG,신인천GT#3,150.0,2023-11-26,0:00,2023-11-28,0:00,인천,인천광역시 서구
한국남부발전(주),LNG,신인천GT#4,150.0,2023-02-09,0:00,2023-04-20,0:00,인천,인천광역시 서구
한국남부발전(주),LNG,신인천GT#4,150.0,2023-04-25,6:00,2023-04-25,15:00,인천,인천광역시 서구
한국남부발전(주),LNG,신인천GT#4,150.0,2023-04-26,6:00,2023-04-26,15:00,인천,인천광역시 서구
한국남부발전(주),LNG,신인천GT#4,150.0,2023-04-27,6:00,2023-04-27,15:00,인천,인천광역시 서구
한국남부발전(주),LNG,신인천GT#4,150.0,2023-04-28,6:00,2023-04-28,15:00,인천,인천광역시 서구
한국남부발전(주),LNG,신인천GT#4,150.0,2023-05-06,0:00,2023-05-07,23:59,인천,인천광역시 서구
